product_id,title,brand,category,description
B00009UTOA,Tiffen 72WPM2 72mm Warm Pro-Mist 2 Filter,Tiffen,Camera & Photo > Filters & Accessories > Electronics > Accessories > Effects Filters,"The Warm Pro-Mist filter combines the benefits of the widely acclaimed Pro-Mist with the Tiffen exclusive 812 filter. Useful in outdoor open shade situations where there is excessive blue in the image and when total control over lighting may not be possible. These Hollywood/FX filters were originally designed for the TV and Motion Picture industry, but are now available to all photographers and videographers."
B00009UTCE,67 Adapter/Bayonet Mount,Pentax,Camera & Photo > Electronics > Accessories > Batteries & Chargers > Adapters,The PENTAX mount adapter B allows users to screw-mount lenses onto a K-series bayonet mount body.
B00009UT2T,SUNPAK 4000AF Electronic Power Zoom Flash with LCD (SUNPAK 040N),SUNPAK,Shoe Mount Flashes > Flashes > Electronics > Camera &amp; Photo,Power Zoom Flash with LCD - Nikon
B00009UTF3,Pentax 5.5x Super Multi Coated Magnifier Loupe with Transparency Stand,Pentax,Camera & Photo > Loupes > Electronics > Light Boxes & Loupes > Darkroom Supplies > Accessories,
B00009UTHO,Quantum QB26 Replacement Charger for Battery 1,Quantum,Camera & Photo > Batteries > Camera Batteries > Electronics > Accessories > Batteries & Chargers,Quantum Instruments Charger for Battery 1 Series- 110/120 VAC USA/Canada (Replacement)
B00009UTMU,Tiffen 58WIDSKY 58mm Wide Angle SKY 1-A Filter,Tiffen,Filters &amp; Accessories > Skylight &amp; UV Filters > Electronics > Accessories > Camera &amp; Photo,"Safeguard your lens and absorb UV light. Film and video are more sensitive to UV light than our eyes are. This often shows up as a bluish cast in images, especially shots from high altitudes and long distances, particularly over water. The pink cast of the filter gives a slight warming effect for more pleasing images. The ultra thin mount of this filter is designed to keep vigenetting at a minimum when used with wide angle lenses. Tiffen filters are manufactured using ColorCore technology, a closely guarded proprietary process that entails permanently laminating the filter material in between two pieces of optical glass that are ground flat to tolerances of a ten-thousandth of an inch, then mounting them in precision metal rings. The ColorCore process allows us to control the color and density of Tiffen filters, and the characteristics of special effects filters with much greater accuracy than typical dyed-in-the-mass filters, which usually exhibit color and density ."
B00009UTO5,Tiffen 72SFX1 72mm Soft/FX 1 Filter,Tiffen,Filters &amp; Accessories > Electronics > Accessories > Effects Filters > Camera &amp; Photo,"The Tiffen The Soft/FX series is a unique diffusion filter that is specifically designed to give the most pleasing of portraits. This filter has a pattern of tiny lenslets designed specifically to put fine image elements, like wrinkles and skin blemishes, out of focus while leaving larger details such as the eyes, sharp. Lighter densities are very subtle, producing virtually no flare from highlights or reduction in contrast. The higher densities work harder to minimize facial imperfections and provide a more pleasing portrait. This filter is available in differing strengths, the higher the number, the more dramatic effect. Tiffen filters are manufactured using ColorCore technology, a closely guarded proprietary process that entails permanently laminating the filter material in between two pieces of optical glass that are ground flat to tolerances of a ten-thousandth of an inch, then mounting them in precision metal rings. The ColorCore process allows total control over the color and density of Tiffen filters, and the characteristics of special effects filters with much greater accuracy than typical dyed-in-the-mass filters."
B00009UTN5,Tiffen 62SFX2 62mm Soft/FX 2 Filter,Cobra,Camera & Photo > Filters & Accessories > Electronics > Accessories > Effects Filters,"The Tiffen The Soft/FX series is a unique diffusion filter that is specifically designed to give the most pleasing of portraits. This filter has a pattern of tiny lenslets designed specifically to put fine image elements, like wrinkles and skin blemishes, out of focus while leaving larger details such as the eyes, sharp. Lighter densities are very subtle, producing virtually no flare from highlights or reduction in contrast. The higher densities work harder to minimize facial imperfections and provide a more pleasing portrait. This filter is available in differing strengths, the higher the number, the more dramatic effect. Tiffen filters are manufactured using ColorCore technology, a closely guarded proprietary process that entails permanently laminating the filter material in between two pieces of optical glass that are ground flat to tolerances of a ten-thousandth of an inch, then mounting them in precision metal rings. The ColorCore process allows total control over the color and density of Tiffen filters, and the characteristics of special effects filters with much greater accuracy than typical dyed-in-the-mass filters."
B00009UTK5,Insta-Wide: Super Wideangle Lens 0.7X with universal sized (27-37mm filter sizes) mount packed in display box,Raynox,Lens Accessories > Electronics > Adapters &amp; Converters > Accessories > Camera &amp; Photo,QC-707 is a Wideangle Lens with the least barrel distortion image among the Insta-Wide models. The Snap on universal mount is for 27-37mm filter sizes.(Limited in use at most wideangle setting). Nominal 0.7x(Actual 0.7x/horizontal). Size/Weight : 50mm x 13mm 28gr
B00009UTL2,Stroboframe Anti-Twist Plate for 35mm Cameras,Stroboframe,Digital Camera Accessories > Accessories > Camera & Photo > Electronics,"<br /> The <strong>Stroboframe 300-SLR Anti-Twist Plate for Select SLR Cameras</strong> mounts between the camera and a Stroboframe bracket camera platform to prevent the camera from twisting. <br /> <br /> <strong><i>Compatible with:</i></strong> <ul> <li>Nikon Coolpix cameras</li> <li>Nikon N80</li> <li>Nikon N80 with MB16 grip</li> </ul> Cameras mounted to any brand of flash brackets tend to twist or rotate on the mounting screw. Cork or rubber friction pads help, but the best solution is to use a camera-specific anti-twist (AT) plate. Plates such as this model--which fits most 35mm SLR cameras and the Pentax iST-D and Nikon D100 digital SLR cameras--act as an interface between the camera and the bracket by pin-registering to the bracket and conforming to the camera's baseplate. This locks the camera to the bracket and prevents twisting. Because there are so many camera configurations, AT plates are sold separately. In addition, because Stroboframe's anti-twist plates are interchangeable, your bracket won't become obsolete when you buy different equipment. [Note: Anti-twist plates are not compatible with QuickFlip models. When using Pro-T or Press-T model brackets with heavier flash units, an anti-twist plate is mandatory.]"
B00009UT9V,Pelican 1509 Lid Organizer for 1500 and 1520 Case Ballistic Nylon,Pelican,Bags & Cases > Camera & Photo > Electronics,"1509 INSERT,ATTACHE-STYLE"
B00009UTQD,Tamrac M.A.S. Filter Belt Pack (Black),Tamrac,Bags & Cases > Camera & Photo > Electronics,"Tamrac's M.A.S. Filter Belt Pack provides quick access to fiver filters up to 82mm in separate, foam-padded slots. The fast acess top keeps them within easy reach. Quick attachment to any belt or to Tamrac's M.A.S.-compatible products."
B00009UTL1,Stroboframe Bracket Shoe Mount,Tiffen,Digital Camera Accessories > Accessories > Camera & Photo > Electronics,"Stroboframe Flash Mount- Shoe-type Featuring a clamping-style lock, the Stroboframe bracket shoe mount securely holds even the heaviest shoe units so they won't loosen up during rigorous use. The mount is made of machined aluminum for durability, with a locating pin that's guaranteed not to twist on the bracket. Installation is a breeze thanks to the bracket's intuitive 1/4""- 20 mounting knob, which works with virtually any flash socket. The shoe mount, which weighs a mere 1.6 ounces, is backed by a five-year warranty."
B00009UTHE,Quantum Module MM f/Battery 2,Quantum,Battery Packs > Flash Accessories > Electronics > Accessories > Camera &amp; Photo,"The Quantum MM connection cable will allow the QB2 Battery 2 pack to power the following flashes: Hasselblad 4504; Metz 45CL-1, 45CL-3, 45CL-4, 45CT-1, 45CT-3, 45CT-4 &amp; 45CT-5."
B00009UTFT,Tiffen 52PM1 52mm Pro-Mist 1 Filter,Tiffen,Camera & Photo > Filters & Accessories > Electronics > Accessories > Effects Filters,"The Pro-Mist is a popular motion picture effect that creates a special ""atmosphere"" by softening excess sharpness and contrast. It generates a pearlescent halo around highlights. Lighter grades are useful in toning down the excessive sharpness and contrast of contemporary film and lens combinations. This Hollywood/FX filters was originally designed for the TV and Motion Picture industry, but is now available to all photographers and videographers."
B00009UTPO,"Tiffen HAZE Filters Camera Lens Sky &amp; UV Filter, Black (95CHZE)",Tiffen,Camera & Photo > Filters & Accessories > Electronics > Accessories > Effects Filters,"An essential filter to safeguard your lens and absorb UV light. Cameras are more sensitive to UV light than our eyes are. This often shows up as a bluish cast in images, especially shots from high altitudes and long distances, particularly over water."
B00009UTP0,Tiffen 77WSFX1 77mm Warm Soft/FX 1 Filter,Tiffen,Camera & Photo > Filters & Accessories > Electronics > Accessories > Effects Filters,"A truly Unique filter, the Tiffen Warm Soft/FX combines the innovative diffusion technology of the Soft/FX filters with the exclusive 812 warming filter, balancing contrasting skin tones to make people look their best. This filter is available in differing strengths, the higher the number, the more dramatic effect. Tiffen filters are manufactured using ColorCore technology, a closely guarded proprietary process that entails permanently laminating the filter material in between two pieces of optical glass that are ground flat to tolerances of a ten-thousandth of an inch, then mounting them in precision metal rings. The ColorCore process allows total control over the color and density of Tiffen filters, and the characteristics of special effects filters with much greater accuracy than typical dyed-in-the-mass filters."
B00009UTKX,Stroboframe 300-PLT Camera Mounting Plate,Tiffen,Digital Camera Accessories > Accessories > Camera & Photo > Electronics,"Stroboframe 300-PLT Quick Release Plate for 300-QRC Cameras mounted to flash brackets of any brand, including ours, tend to twist or rotate on the camera mounting screw. Cork or rubber friction pads help, but the real solution is to use a camera-specific Anti-Twist (AT) Plate. These plates act as an interface between the camera and bracket. They pin-register to the bracket and conform to the camera's base plate. This locks the camera to the bracket to prevent twisting. Anti-Twist Plates are sold separately because there are so many camera configurations. We manufacture different AT Plates to fit virtually any camera. Also, because our Anti-Twist Plates are interchangeable, your bracket will never become obsolete should you buy different equipment!"
