,product_id,title,brand,category,description,price
325,B00000JDDL,Microsoft Basic Mouse V1.0 Series and PS/2 Windows,Microsoft,"Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Keyboards, Mice &amp; Accessories > Mice","Basic Microsoft mouse. Works great with classic computers. With a lot of new designs out there, it's hard to decide on an input device. If trackballs and optical mice are more complex--or more expensive--than you need, perhaps you should go back to basics. The Microsoft Basic Mouse offers users a great value in a low-priced mouse: an ambidextrous two-button mouse that fits a range of hand sizes. Because of this it's great for shared PCs such as home systems used by both adults and children. The setup is easy, just plug it into a serial or PS/2 port, and you're ready to go. You do not need to install complex software packages or configure any systems for the mouse to be fully operational. This mouse is solid, reliable, and uncomplicated, and has a two- year hardware warranty. The Microsoft Basic Mouse works only with PCs.",
326,B00000JDD3,Micro Innovations PD49B Micro Point II Combo Mouse,Micro Innovations,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Mice",,
327,B00000JDDO,Micro Innovations PD99I Dual-Wheel Scroll Mouse,Micro Innovations,"Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Keyboards, Mice &amp; Accessories > Mice",,
328,B00000JDFD,Microsoft Natural Keyboard Elite,Microsoft,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Keyboards","Natural Keyboard Elite features a split, gently sloped design that allows you to place your hands, wrists and forearms in a natural position for greater comfort while typing. Wow! Who could believe typing could ever be so comfortable? With the Microsoft(r) Natural(r) Keyboard Elite, it's a natural. No wonder it's the single best selling ergonomic keyboard on the planet. Put your hands out and type. Naturally. That's the idea behind the Microsoft Natural Keyboard Elite. It lets you work more comfortably by helping you type with your hands, wrists, and forearms in a more relaxed posture. Fits you, not the other way around. Bend your arms at the elbows and hold your hands straight out. See how your hands naturally position themselves at a slight inward angle toward each other? Notice how this angle matches the angle of the split-keypad on the Microsoft Natural Keyboard elite? That's no coincidence!",
329,B00000JDFO,Microsoft 673-00089 IntelliMouse,Microsoft,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Mice","The IntelliMouse makes scrolling simple by rolling the wheel forward or backward (in Windows 95 - and Windows NT 4.0 based applications) instead of clicking on a scroll bar or arrow. Zoom quickly in or out by holding the CTRL key while rolling the wheel (in compatible applications). Work hands-free with Auto-Scroll. Press the wheel, set the scroll speed, then watch your document scroll automatically. Feel the comfort of Microsoft IntelliMouse. Its raised back fits the palm of your hand, and its side is curved so it's easy to hold - whether you're right-handed or left-handed. Intellimouse for Windows 95 V3.0; serial and PS/2",
330,B00000JDGA,Micro Innovations MM35P Multimedia Computer Speakers,Micro Innovations,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"If you're looking for an inexpensive pair of computer speakers, the Micro Innovations MM-35Ps are a pragmatic choice. These speakers are easy to set up, with or without the clear and exact documentation that comes with them. Simply plug the speakers into the speaker jack or sound card on your computer, Mac or PC. The speakers are permanently wired together, so there are no extra wires to hook up. The power switch and volume knob on the right speaker are clearly labeled and easy to operate. The sound is a bit tinny but normal for computer speakers in this price range that lack a subwoofer. Unfortunately, the MM-35Ps don't have bass and treble controls, so you can't alter the sound. The 6-foot cord connecting the two speakers allows you to place the speakers right next to your monitor or at opposite ends of a desk or office. We found that placing them against a wall with a surface beneath them enhanced the sound. If you need an affordable pair of speakers to play music in your cube at work, the MM-35Ps are perfect. If you want to hear bass-rich stereo sound for music and games at home, spend a little more money on a set of speakers that include a subwoofer. <b>Pros:</b><br> <ul> <li>Easy to set up <li>Self powered and self amplified <li>Volume control </ul> <b>Cons:</b><br> <ul> <li>Lack of bass and treble controls <li>Lack of subwoofer </ul>",
331,B00000JDGE,Jensen JMP53 Multimedia Speakers,Jensen,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,,
332,B00000JDGF,Advent AV180 2-Piece Computer Speakers,Recoton,Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Audio &amp; Video Accessories > Computer Speakers,"The Advent AV180 2-Piece Computer Speakers are designed for total control and awesome power from a stand alone satellite. With separate treble and bass controls, the AV180 speakers provide total control of 15 watts of mind boggling power.",
333,B00000JDH6,Advent AV390PL 3-Piece Computer Speakers,Recoton,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,,
334,B00000JDHC,Sharp VNEZ1 MPEG-4 Internet Viewcam,Sharp,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Webcams,,
335,B00000JDJW,Boston Acoustics BA-635 3-Piece MircMedia Speaker System,Boston Acoustics,Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Audio &amp; Video Accessories > Computer Speakers,"computer grey, speaker cables, pedestal disk stands, and volume controls included. Also includes two small satellite speakers w/ 2"" drivers, one small sub-woofer with 4.5 driver. Includes all wiring, controls, and pedestal speaker stands.",
336,B00000JDHV,3Com 00371800 HomeConnect PC Digital Camera,HP,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Webcams,"PC Digital Camera is easy to detach from its 9-foot Universal Serial Bus (USB) connector, so there's no more fumbling behind your PC. Then you just pop it onto the USB cable on a different PC or laptop and you're ready to go. The unit adjusts automatically from bright to very dim light. You can see bright, clear images in conditions from full sunlight to hotel light to birthday candles. When you travel on business, what's better than your kids' snapshots in your wallet? How about saying good-night to them right from your hotel room? When you can't visit grandpa across the country, try video e-mail, featuring pictures created by his favorite young artists! With the HomeConnect PC Digital Camera, the Internet is more than a business tool or a big library, it's a way to share smiles. PC Digital Camera is easy to detach from its 9-foot Universal Serial Bus (USB) connector, so there's no more fumbling behind your PC. Then you just pop it onto the USB cable on a different PC or laptop and you're ready to go. The unit adjusts automatically from bright to very dim light. You can see bright, clear images in conditions from full sunlight to hotel light to birthday candles. When you travel on business, what's better than your kids' snapshots in your wallet? How about saying good-night to them right from your hotel room? When you can't visit grandpa across the country, try video e-mail, featuring pictures created by his favorite young artists! With the HomeConnect PC Digital Camera, the Internet is more than a business tool or a big library, it's a way to share smiles.",$11.99
337,B00000JDGD,Creative Labs SBS20 2-Piece Computer Speakers,Creative,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"SOUND BLASTER SBS20 SPEAKERS Creative Labs' powered SBS20 2-piece computer speakers feature one 3-inch-high excursion driver in each cabinet and magnetic shielding to guard nearby monitors or television sets from speaker magnet interference and damage. Features include a power on/off switch, volume and treble controls, and a handy headphone jack. A power adapter is included.",$1.54
338,B00000JDGB,Jensen JMP50 2-Piece Computer Speakers,Recoton,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"The Jensen Convergence Series JMP-50s are a great bargain if you're looking for an inexpensive pair of speakers to hook up to a PC. Setup of the JMP-50s is easy and doesn't require the included documentation. Simply plug the right speaker into the speaker jack or sound card on your computer--Mac or PC--and then plug the left speaker into the right speaker. The wires are permanently attached to each speaker so there is no chance of confusing where each wire connects. The power cord is also permanently attached, and because the speakers have a built-in AC-to-DC converter, the plug does not have a bulky external converter. This makes it easier to find a place to plug the JMP-50s in--no need to move things around on your power strip to make room. The cord that connects the two speakers is just over 4 feet in length, limiting how far you can space the JMP-50s from your computer. Fortunately, the speakers have ample magnetic shielding, so if you place the JMP-50s right next to your monitor, they won't cause any screen distortion. The sound of the Jensen JMP-50s is a bit hollow and lacking in bass, but that's not unusual for speakers that cost less than 20 bucks. However, these speakers do lack bass and treble controls, which can often be found in other speakers in the same price range. These speakers are perfect for your computer at work or for an extra home system for the kids. If you really want full sound for music or games and are willing to spend a little more, go for a set that includes a subwoofer. <b>Pros:</b><br> <ul> <li>Easy to set up <li>Built-in AC-to-DC converter <li>Self powered and self amplified <li>Volume control <li>Headphone jack </ul> <b>Cons:</b><br> <ul> <li>Lack of bass and treble controls <li>Lack of subwoofer </ul>",
